0.53239,0.44958,0.40159,0.39637,0.93268,0.90968,0.45685,0.42716,0.70329,0.41753,0.32587,0.19337,0.24116,0.45894,0.66062,0.49331,5
0.80472,0.70887,0.69268,0.70533,0.957,0.9427,0.74151,0.76956,0.85631,0.75456,0.6248,0.38308,0.53549,0.75264,0.91669,0.77943,1
0.71093,0.62899,0.61195,0.61421,0.94996,0.93071,0.66003,0.67851,0.79638,0.63125,0.52944,0.31789,0.42987,0.66544,0.86261,0.69936,2
0.64101,0.5627,0.5256,0.52767,0.9429,0.92619,0.5875,0.58807,0.78549,0.55859,0.45765,0.26992,0.35045,0.59011,0.79845,0.62427,3
0.59096,0.50319,0.46657,0.4677,0.9366,0.92129,0.52171,0.52245,0.75376,0.48793,0.39136,0.22844,0.28709,0.5193,0.72872,0.55171,4
0.52966,0.45114,0.41471,0.41031,0.93146,0.91301,0.47,0.43395,0.71516,0.42567,0.32981,0.19402,0.23895,0.45901,0.66403,0.4854,5
0.79545,0.70579,0.69687,0.70653,0.95611,0.93834,0.73986,0.79274,0.88768,0.74963,0.60926,0.37081,0.53001,0.75274,0.91981,0.77538,1
0.72302,0.62554,0.61627,0.62035,0.94885,0.93386,0.65662,0.6769,0.81356,0.64723,0.5222,0.30986,0.42483,0.66144,0.86456,0.69303,2
0.64253,0.55478,0.5186,0.52195,0.94076,0.9253,0.57756,0.58923,0.77813,0.56142,0.44881,0.26108,0.34401,0.58279,0.79324,0.61332,3
0.56025,0.49042,0.44323,0.41548,0.93444,0.91707,0.50561,0.48051,0.72376,0.47453,0.36831,0.21569,0.27966,0.51055,0.7241,0.53806,4
0.52107,0.43678,0.39192,0.35593,0.92847,0.91164,0.45597,0.4012,0.70771,0.41658,0.31644,0.18251,0.2311,0.44808,0.65743,0.47272,5
0.86881,0.77378,0.78521,0.78886,0.96934,0.94862,0.82318,0.87393,0.89575,0.81785,0.70613,0.462,0.66144,0.83139,0.94444,0.86602,1
0.79665,0.67636,0.70362,0.71893,0.96027,0.93348,0.73643,0.79785,0.85506,0.72648,0.59042,0.36879,0.54293,0.74553,0.89852,0.79294,2
0.72716,0.59014,0.62074,0.63332,0.95059,0.91718,0.64609,0.70244,0.78491,0.63227,0.49709,0.30227,0.44505,0.66169,0.8378,0.71117,3
0.64526,0.51257,0.54034,0.54938,0.94088,0.91243,0.56124,0.5746,0.76779,0.54221,0.41634,0.24736,0.36041,0.58073,0.76734,0.62088,4
0.56823,0.44237,0.46067,0.46751,0.93174,0.89921,0.47801,0.50158,0.68411,0.45906,0.349,0.20411,0.2896,0.5,0.68697,0.53104,5
0.83603,0.69896,0.76696,0.77812,0.95959,0.93199,0.76475,0.83826,0.87354,0.78144,0.64619,0.40508,0.60433,0.79965,0.95508,0.83051,1
0.76479,0.61383,0.67374,0.68849,0.94969,0.92056,0.6774,0.7498,0.83097,0.68666,0.54361,0.33223,0.49684,0.71068,0.89927,0.75584,2
0.68759,0.53958,0.60078,0.60865,0.94152,0.91067,0.59803,0.6612,0.75398,0.59884,0.46236,0.2761,0.40958,0.62911,0.83121,0.67307,3
0.61461,0.47178,0.51477,0.51951,0.93262,0.90121,0.52705,0.55181,0.75024,0.51567,0.38109,0.2233,0.33358,0.55041,0.7524,0.58457,4
0.52095,0.40996,0.4432,0.44637,0.99216,0.89145,0.44658,0.45441,0.67447,0.43069,0.31103,0.18302,0.26941,0.47324,0.66928,0.49684,5
0.82159,0.68278,0.75154,0.77231,0.86159,0.9259,0.74947,0.82062,0.85671,0.76831,0.64058,0.39696,0.59219,0.78879,0.95819,0.82225,1
0.76574,0.5961,0.66108,0.68183,1.0099,0.91406,0.66318,0.74775,0.80415,0.67271,0.52615,0.31593,0.48278,0.69619,0.90003,0.74392,2
0.68437,0.52122,0.56975,0.58326,0.92619,0.90488,0.59341,0.64528,0.7478,0.5944,0.44048,0.26066,0.39583,0.61367,0.82665,0.65659,3
0.59352,0.454,0.49891,0.5103,1.0202,0.89513,0.51186,0.53224,0.69329,0.50283,0.36401,0.21269,0.32115,0.53374,0.74025,0.56549,4
0.52164,0.39234,0.42353,0.40982,1.1328,0.88629,0.44506,0.43764,0.66459,0.42831,0.29414,0.17189,0.25898,0.4574,0.65668,0.47784,5
0.82789,0.67381,0.74009,0.75084,1.0279,0.92177,0.73943,0.82473,0.86371,0.7664,0.62848,0.38359,0.58766,0.78317,0.96347,0.81571,1
0.75194,0.58549,0.64508,0.64999,1.0555,0.91301,0.66508,0.7412,0.79779,0.66667,0.50956,0.30527,0.47608,0.69053,0.90089,0.73807,2
0.66779,0.51229,0.5678,0.56898,1.0157,0.89967,0.59208,0.63668,0.75041,0.57868,0.43105,0.25415,0.38933,0.60598,0.82423,0.64929,3
0.59499,0.44693,0.49515,0.49632,0.96778,0.89381,0.50931,0.52178,0.74757,0.50124,0.36143,0.20887,0.31484,0.52441,0.73822,0.55634,4
0.50296,0.38132,0.42365,0.43306,0.97242,0.88409,0.44326,0.42718,0.71697,0.41852,0.29378,0.16981,0.25117,0.44736,0.64898,0.46363,5
0.7996,0.84421,0.50632,0.49032,1.0263,0.92324,0.88953,0.8884,0.87134,0.38991,0.36753,0.3638,0.66822,0.70891,0.88728,0.85896,1
0.75548,0.83171,0.45458,0.38426,1,0.93076,0.84928,0.85523,0.52423,0.32545,0.30913,0.3062,0.62457,0.66019,0.8473,0.82212,2
0.72421,0.77852,0.40764,0.3364,0.97551,0.93198,0.80561,0.77644,0.5422,0.27886,0.26438,0.26251,0.57764,0.61007,0.79475,0.7696,3
0.70445,0.73953,0.38212,0.30912,0.99486,0.92813,0.7702,0.68576,0.5335,0.25016,0.23616,0.23509,0.53564,0.56669,0.74034,0.71031,4
0.69135,0.71911,0.35768,0.28059,1,0.91468,0.72966,0.61616,0.52042,0.22711,0.21544,0.21426,0.50705,0.53273,0.69665,0.66054,5
0.67875,0.68759,0.34651,0.2641,1.0193,0.89882,0.70301,0.55251,0.48845,0.21308,0.20115,0.19904,0.48405,0.50716,0.66598,0.62206,6
1.0024,1.0152,1.021,1.0247,1.0144,1.0062,1.0082,1.0123,0.99532,1.0154,1.0277,1.0283,1.0373,1.0326,1.0182,1.0159,7
1.0093,1.0187,1.0136,1.0134,1.014,1.0099,1.0265,1.0188,1.0172,1.0075,1.034,1.0393,1.0611,1.0417,1.0188,1.0208,8
1.0188,1.0375,1.0386,1.0426,0.95377,1.018,1.0379,1.0344,1.0122,1.0226,1.0539,1.0592,1.0063,1.0298,1.0208,1.0336,9
1.027,1.0504,1.0611,1.0672,0.99122,1.0277,1.0387,1.0454,1,1.0478,1.0677,1.0718,0.99348,1.0356,1.0344,1.0451,10
1.034,1.0354,1.0722,1.0749,1.0537,1.0395,1.0495,1.0463,1.0112,1.0617,1.0721,1.0769,1.0146,1.0478,1.0494,1.0498,11
1.0211,1.058,1.0751,1.0741,0.94177,1.0547,1.0476,1.0423,1.0119,1.0502,1.0666,1.0716,1.133,1.079,1.06,1.0531,12
0.83422,0.83259,0.56905,0.52332,1.039,0.94612,0.8754,0.84622,0.68748,0.46209,0.42502,0.42082,0.64694,0.70498,0.87153,0.8491,13
0.82048,0.8389,0.65019,0.59574,1.0054,0.9455,0.86499,0.84172,0.76943,0.58118,0.54081,0.53622,0.67222,0.73079,0.8583,0.84654,14
0.81543,0.81749,0.66694,0.63003,1,0.93596,0.84034,0.82011,0.76742,0.61299,0.57277,0.56979,0.66844,0.73165,0.84243,0.82599,15
0.82934,0.82756,0.69918,0.65179,0.97856,0.94043,0.84392,0.82087,0.80731,0.65365,0.60979,0.60656,0.68869,0.74915,0.84797,0.82567,16
0.84153,0.84288,0.74632,0.70393,0.86827,0.94149,0.85389,0.84265,0.80866,0.70729,0.65376,0.65052,0.70844,0.7665,0.85926,0.83129,17
0.85224,0.85673,0.77122,0.73566,0.98905,0.9382,0.864,0.84617,0.84051,0.75465,0.69169,0.68753,0.72885,0.78346,0.87561,0.84169,18
0.85958,0.87426,0.81621,0.76659,1,0.93251,0.86439,0.84154,0.85601,0.79751,0.72521,0.71976,0.76124,0.80672,0.90098,0.85838,19
0.97594,1.0742,1.0044,0.96276,1.0111,0.99295,1.0092,1.0023,0.96335,1.0243,0.9497,0.94561,0.96997,0.98857,1.0923,1.0071,20
0.90711,0.92432,0.88152,0.83821,1.0104,0.95251,0.91479,0.90353,0.89996,0.87266,0.81974,0.81671,0.81219,0.86027,0.94697,0.90361,21
0.86338,0.8741,0.77615,0.72204,1.0244,0.93567,0.85131,0.83519,0.8011,0.74739,0.68921,0.68341,0.7156,0.77349,0.88404,0.83537,22
0.82122,0.85767,0.66319,0.60342,0.96892,0.91779,0.77783,0.76097,0.7747,0.61459,0.54838,0.54247,0.62391,0.68466,0.83317,0.76848,23
0.79057,0.77919,0.54764,0.46245,0.9861,0.89761,0.72966,0.68567,0.66006,0.4709,0.40999,0.40597,0.54772,0.60155,0.78878,0.7059,24
0.77104,0.78647,0.44442,0.36534,1.028,0.88174,0.66999,0.6054,0.55323,0.33979,0.28999,0.28456,0.48963,0.53037,0.73412,0.64458,25
0.90727,0.91809,0.78441,0.71193,1.0173,0.94855,0.90247,0.87708,0.85975,0.77089,0.68831,0.6811,0.74115,0.80327,0.96546,0.88039,26
0.93578,0.93246,0.85588,0.79159,1.0808,0.96114,0.93946,0.90635,0.92985,0.85309,0.77076,0.76567,0.79416,0.84971,0.97816,0.90508,27
0.86613,0.85897,0.7247,0.6623,1.0234,0.92712,0.83534,0.81583,0.79435,0.69657,0.62115,0.6155,0.6717,0.73493,0.89038,0.81979,28
0.90648,0.90956,0.81424,0.74983,1.0182,0.94629,0.88767,0.87129,0.88117,0.80803,0.71795,0.71081,0.74804,0.80706,0.94448,0.87258,29
0.8161,0.77596,0.54109,0.45917,1.0193,0.90414,0.75642,0.70361,0.62934,0.45303,0.38511,0.37952,0.54408,0.59438,0.80655,0.72349,30
0.82943,0.87901,0.60428,0.52347,1.0132,0.90525,0.76236,0.73567,0.75853,0.5407,0.46801,0.46174,0.58588,0.64495,0.83118,0.75083,31
0.94128,0.92894,0.85019,0.77783,1.036,0.95471,0.91017,0.89115,0.93666,0.84706,0.74613,0.73999,0.77868,0.83529,0.96147,0.89153,32
0.9286,0.95356,0.92401,0.86212,0.98664,0.95739,0.94141,0.92994,0.95738,0.9455,0.83201,0.82372,0.84133,0.88605,1.0208,0.93215,33
0.79628,0.7223,0.48035,0.41161,0.99158,0.87849,0.71377,0.65033,0.70651,0.41811,0.34253,0.33681,0.49923,0.55066,0.75262,0.67456,34
0.81588,0.74643,0.53991,0.46928,1.0269,0.87941,0.72727,0.71135,0.84491,0.50469,0.41648,0.40959,0.53829,0.59422,0.77043,0.6972,35
0.89578,0.89276,0.7952,0.72584,1.0334,0.93227,0.88755,0.82757,0.81773,0.79606,0.69493,0.68888,0.72816,0.78626,0.91859,0.85358,36
0.89509,1.0352,0.88802,0.81089,0.97993,0.94011,0.96143,0.8957,0.92005,0.89847,0.78191,0.77378,0.7884,0.84538,0.98879,0.89799,37
0.79663,0.76342,0.57869,0.5056,0.95595,0.86548,0.6824,0.66518,0.65137,0.52811,0.45761,0.45246,0.52916,0.5914,0.74566,0.68114,38
0.84764,0.79246,0.65662,0.58424,0.99139,0.88907,0.77932,0.74306,0.78151,0.64224,0.5437,0.53769,0.60694,0.67098,0.83234,0.75102,39
0.80282,0.70924,0.54598,0.4744,1,0.85587,0.66444,0.63798,0.66927,0.5014,0.41782,0.41148,0.51336,0.57268,0.7466,0.66095,40
0.85111,0.76901,0.61777,0.54055,0.99143,0.87839,0.74611,0.70712,0.72556,0.59452,0.4988,0.49253,0.57439,0.63831,0.81245,0.71991,41
0.86546,0.8038,0.54682,0.46249,0.97944,0.90404,0.79605,0.73519,0.63925,0.47851,0.38131,0.375,0.54633,0.60038,0.86057,0.74582,1
0.85232,0.77809,0.48025,0.40039,1.0043,0.89026,0.77296,0.69078,0.60038,0.40993,0.32294,0.31636,0.52304,0.57346,0.80878,0.71058,2
0.83964,0.74686,0.44177,0.35707,1,0.87641,0.74718,0.64006,0.52487,0.35409,0.28281,0.27853,0.49438,0.54197,0.762,0.67142,3
0.83327,0.71618,0.41546,0.33341,0.99573,0.85916,0.73035,0.59752,0.53413,0.3287,0.25754,0.25256,0.4718,0.51686,0.7245,0.63794,4
0.82617,0.69376,0.3944,0.30698,1,0.84414,0.69835,0.55882,0.55276,0.30662,0.2402,0.23583,0.45092,0.49395,0.69228,0.60803,5
0.82424,0.66807,0.37887,0.29076,1,0.82666,0.6396,0.52404,0.54717,0.29318,0.22656,0.2224,0.43154,0.4744,0.66294,0.58211,6
1,1.0572,1.0474,1.0387,1,1.0086,1.0816,1.0444,0.9391,1.037,1.054,1.0578,1.0834,1.0709,1.0685,1.0461,7
1.0563,1.0914,1.054,1.0532,0.99188,1.0221,1.0723,1.0572,1.0011,1.029,1.0677,1.0753,1.1013,1.0851,1.0834,1.0581,8
1.062,1.1297,1.082,1.0872,1,1.0407,1.0763,1.0825,1.0478,1.0498,1.087,1.0972,1.1262,1.1009,1.1055,1.0814,9
1.0859,1.1271,1.1291,1.1255,1.0408,1.0643,1.0726,1.0964,1.001,1.0842,1.1079,1.1149,1.1357,1.1162,1.1253,1.0981,10
1.0691,1.1072,1.1262,1.1389,1.0082,1.0817,1.0701,1.0964,1.0693,1.0952,1.1089,1.1172,1.1648,1.1244,1.1354,1.1008,11
1.0797,1.031,1.1187,1.1368,1.0456,1.0746,1.115,1.1398,1.0675,1.0817,1.1017,1.1099,1.1806,1.1223,1.0982,1.0759,12
0.84924,0.79543,0.53559,0.47762,0.9818,0.87806,0.83894,0.79343,0.67513,0.47517,0.40086,0.39104,0.56288,0.64195,0.82845,0.8026,13
0.87052,0.80813,0.62859,0.55382,1.0048,0.87952,0.83509,0.79975,0.70856,0.57701,0.49794,0.4918,0.58751,0.666,0.818,0.80158,14
0.90368,0.78631,0.65625,0.58199,1.0097,0.8743,0.76395,0.7612,0.6327,0.60737,0.53587,0.53161,0.59789,0.6782,0.80042,0.78672,15
0.87368,0.79762,0.67806,0.60168,0.99048,0.87128,0.7814,0.76165,0.77565,0.64602,0.56044,0.5555,0.6131,0.69044,0.79293,0.77851,16
0.90181,0.82055,0.71146,0.65066,1,0.8804,0.86176,0.8091,0.77099,0.71235,0.61389,0.60708,0.64639,0.71793,0.81336,0.79322,17
0.90025,0.85356,0.73718,0.68874,1.0231,0.89258,0.85474,0.81722,0.89968,0.77132,0.65598,0.64819,0.68086,0.7496,0.84742,0.81837,18
0.93559,0.87909,0.83266,0.75599,0.99517,0.89398,0.81233,0.84712,0.87952,0.84557,0.71253,0.70299,0.72039,0.78305,0.88983,0.8452,19
1.0346,1.0401,1.0473,0.9712,0.99126,0.97922,1.0292,1.0309,1.0425,1.1016,0.95967,0.95135,0.9754,1.0147,1.1329,1.0333,20
0.93674,0.88923,0.86602,0.80992,1,0.91747,0.92399,0.88908,0.92076,0.88475,0.79213,0.78534,0.77636,0.83883,0.93492,0.88948,21
0.91957,0.8164,0.73717,0.68926,1.01,0.8802,0.79775,0.80101,0.74696,0.74122,0.65365,0.64761,0.66244,0.73369,0.8487,0.80562,22
0.87838,0.75439,0.60689,0.5565,1,0.85118,0.75588,0.71542,0.76875,0.60784,0.51136,0.50471,0.56801,0.64276,0.79176,0.73357,23
0.85628,0.71237,0.49147,0.44212,1.005,0.82483,0.7146,0.64046,0.68197,0.48493,0.39075,0.38383,0.50143,0.57004,0.75,0.67541,24
0.82966,0.68809,0.41601,0.36382,1.005,0.80471,0.67472,0.5748,0.62665,0.38426,0.2939,0.28827,0.45431,0.51282,0.70463,0.62617,25
0.95672,0.91697,0.76349,0.69727,1,0.89923,0.90431,0.87245,0.85095,0.79028,0.67633,0.66971,0.72315,0.79765,0.95669,0.87979,26
0.96859,0.94818,0.84921,0.78188,1,0.92581,0.93384,0.91503,1.0013,0.89107,0.77101,0.76383,0.79173,0.85697,0.98036,0.91488,27
0.90381,0.82409,0.68118,0.63731,0.99498,0.87398,0.81026,0.79736,0.87788,0.71923,0.60968,0.60093,0.63905,0.71715,0.8654,0.80578,28
0.94135,0.90025,0.8054,0.73518,1.0202,0.90394,0.89855,0.87452,0.89942,0.84068,0.71763,0.71084,0.73812,0.80912,0.9376,0.87468,29
0.85899,0.75295,0.49124,0.44603,0.99034,0.83842,0.75109,0.68182,0.69917,0.49088,0.38534,0.37843,0.51071,0.57808,0.78095,0.70904,30
0.88103,0.77822,0.56866,0.51477,0.99508,0.84868,0.77781,0.72085,0.75296,0.57746,0.4685,0.4616,0.56108,0.63603,0.8126,0.745,31
0.96527,0.952,0.85692,0.78674,1.0138,0.92741,0.94586,0.9137,0.95508,0.90131,0.76529,0.75693,0.79153,0.85842,0.96758,0.90992,32
0.97494,0.97627,0.96001,0.88377,1.029,0.9411,0.9707,0.95684,1,1.0069,0.85667,0.84778,0.85696,0.91696,1.0331,0.95574,33
0.81515,0.72656,0.46059,0.42003,0.99505,0.82259,0.72232,0.64415,0.63827,0.44553,0.35351,0.34678,0.4807,0.54633,0.74251,0.67525,34
0.86539,0.74204,0.52157,0.47637,1.0138,0.82844,0.7371,0.67331,0.70644,0.5215,0.42499,0.41865,0.52663,0.5977,0.76454,0.70407,35
0.94272,0.91048,0.80423,0.73364,1.0333,0.90323,0.95113,0.87031,0.91046,0.83564,0.7061,0.69887,0.74204,0.80955,0.91882,0.86969,36
0.94371,0.94934,0.91083,0.82916,0.99519,0.91989,0.98457,0.92684,0.99513,0.95561,0.80371,0.79517,0.8098,0.87632,1.0063,0.92601,37
0.85187,0.70691,0.55787,0.50849,0.96777,0.81747,0.73651,0.65935,0.6913,0.55012,0.46394,0.45622,0.51696,0.59102,0.73347,0.68277,38
0.88803,0.80546,0.64461,0.58357,1.0049,0.84956,0.80129,0.75881,0.79672,0.66606,0.54693,0.53994,0.60998,0.68299,0.82486,0.76618,39
0.8612,0.71129,0.52941,0.47565,1.0049,0.80865,0.69607,0.62496,0.74107,0.53532,0.42995,0.4214,0.51198,0.58433,0.74943,0.67782,40
0.87477,0.77897,0.60596,0.54855,1.0049,0.8363,0.8914,0.72722,0.7819,0.63215,0.5109,0.50188,0.58104,0.65639,0.81292,0.7393,41
0.88944,0.80383,0.5297,0.47202,1.0097,0.8558,0.80735,0.78196,0.75611,0.52082,0.39491,0.38536,0.54416,0.61064,0.84261,0.74893,1
0.88136,0.78217,0.4632,0.42377,0.98684,0.84407,0.78216,0.69976,0.70745,0.45272,0.34326,0.3371,0.52386,0.58622,0.80099,0.71925,2
0.87147,0.75562,0.42367,0.38683,0.99528,0.83061,0.75103,0.65258,0.68988,0.40858,0.30784,0.30152,0.4993,0.55703,0.76176,0.68499,3
0.86516,0.73023,0.3976,0.35851,0.89572,0.81701,0.72323,0.59038,0.65917,0.38057,0.28467,0.28013,0.47756,0.53349,0.72926,0.65771,4
0.85826,0.70718,0.36222,0.32702,1.0106,0.80341,0.69451,0.55882,0.65276,0.35854,0.26777,0.26259,0.45883,0.51435,0.70261,0.62995,5
0.85399,0.68413,0.35584,0.31527,1.0053,0.78904,0.66585,0.54453,0.62878,0.34324,0.25522,0.2502,0.44138,0.49607,0.67766,0.60395,6
1.011,1.0624,1.0645,1.0433,1,1.0137,1.0519,1.0529,1.0534,1.0389,1.0571,1.0597,1.0937,1.0836,1.0743,1.056,7
1.0493,1.1088,1.0839,1.0802,1.0159,1.0295,1.0809,1.0704,1.0107,1.0387,1.0845,1.0925,1.1219,1.106,1.0983,1.0722,8
1.0876,1.1493,1.1197,1.1231,1.0106,1.0545,1.1205,1.0968,1.0465,1.0621,1.1138,1.1232,1.1474,1.1299,1.1199,1.0953,9
1.1022,1.1495,1.1437,1.1495,0.99592,1.0841,1.1234,1.1139,1.0551,1.0862,1.1247,1.1358,1.1625,1.1453,1.1454,1.1144,10
1.103,1.1422,1.1604,1.1632,1.0453,1.1061,1.1239,1.1163,1.0296,1.1029,1.1302,1.1405,1.1873,1.1575,1.1563,1.12,11
1.0997,1.15,1.1497,1.1611,1.0172,1.1003,1.0765,1.1097,1.0171,1.0839,1.1229,1.1329,1.2229,1.1613,1.1346,1.1105,12
0.86899,0.79938,0.52314,0.48568,0.96047,0.84286,0.82305,0.79724,0.70829,0.49864,0.40943,0.4011,0.55492,0.63722,0.8243,0.79958,13
0.88858,0.81235,0.5838,0.54006,1.0565,0.84845,0.8234,0.77511,0.82413,0.57662,0.47845,0.47153,0.58172,0.6643,0.81257,0.79905,14
0.88611,0.7866,0.60381,0.55448,0.99057,0.84083,0.79376,0.74716,0.76592,0.59975,0.50707,0.5018,0.58784,0.67298,0.79157,0.77978,15
